country,statename,statecode,year,population,number_of_e_transactions,e_transactions_per_1000_population
India,Jammu and Kashmir,1,2018,12548926.0,28161.0,2.2
India,Jammu and Kashmir,1,2018,12548926.0,50997.0,4.1
India,Jammu and Kashmir,1,2018,12274441.585367678,49599.8349462264,4.0
India,Jammu and Kashmir,1,2018,12548926.0,59784.0,4.8
India,Jammu and Kashmir,1,2018,12548926.0,47017.0,3.7
India,Jammu and Kashmir,1,2018,12548926.0,45294.0,3.6
India,Jammu and Kashmir,1,2018,12548926.0,15783.0,1.3
India,Jammu and Kashmir,1,2018,12548926.0,61105.0,4.9
India,Jammu and Kashmir,1,2018,12548926.0,29311.0,2.3
India,Jammu and Kashmir,1,2018,12548926.0,62161.0,5.0
India,Jammu and Kashmir,1,2018,12548926.0,31450.0,2.5
India,Jammu and Kashmir,1,2018,12548926.0,29874.0,2.4
India,Jammu and Kashmir,1,2019,12548926.0,37093.0,3.0
India,Jammu and Kashmir,1,2018,12274441.585367678,33356.0821813921,2.7
India,Jammu and Kashmir,1,2018,12548926.0,19053.0,1.5
India,Jammu and Kashmir,1,2018,12548926.0,19661.0,1.6
India,Jammu and Kashmir,1,2018,12548926.0,52665.0,4.2
India,Jammu and Kashmir,1,2018,12548926.0,39915.0,3.2
India,Jammu and Kashmir,1,2018,12548926.0,44542.0,3.5
India,Jammu and Kashmir,1,2018,12548926.0,58188.0,4.6
India,Jammu and Kashmir,1,2018,12548926.0,8695.0,0.7
India,Jammu and Kashmir,1,2018,12548926.0,37167.0,3.0
India,Jammu and Kashmir,1,2018,12548926.0,60925.0,4.9
India,Jammu and Kashmir,1,2018,12548926.0,32462.0,2.6
India,Jammu and Kashmir,1,2018,12548926.0,48386.0,3.9
India,Jammu and Kashmir,1,2018,12548926.0,35528.0,2.8
India,Jammu and Kashmir,1,2018,12548926.0,54967.0,4.4
India,Jammu and Kashmir,1,2018,12274441.585367678,25949.7055971009,2.1
India,Jammu and Kashmir,1,2018,12548926.0,27769.0,2.2
India,Jammu and Kashmir,1,2018,12274441.585367678,51464.1447414799,4.2
India,Jammu and Kashmir,1,2018,12548926.0,36229.0,2.9
India,Jammu and Kashmir,1,2018,12548926.0,42201.0,3.4
India,Jammu and Kashmir,1,2018,12548926.0,35185.0,2.8
India,Jammu and Kashmir,1,2018,12548926.0,47575.0,3.8
India,Jammu and Kashmir,1,2018,12274441.585367678,42199.3271230955,3.4
India,Jammu and Kashmir,1,2018,12274441.585367678,51302.7538095718,4.2
India,Jammu and Kashmir,1,2018,12548926.0,30800.0,2.5
India,Jammu and Kashmir,1,2018,12548926.0,27261.0,2.2
India,Jammu and Kashmir,1,2018,12548926.0,35550.0,2.8
India,Jammu and Kashmir,1,2018,12548926.0,43254.0,3.4
India,Jammu and Kashmir,1,2018,12548926.0,10110.0,0.8
India,Jammu and Kashmir,1,2018,12548926.0,45307.0,3.6
India,Jammu and Kashmir,1,2018,12548926.0,61637.0,4.9
India,Jammu and Kashmir,1,2018,12548926.0,35862.0,2.9
India,Jammu and Kashmir,1,2019,12548926.0,37226.0,3.0
India,Jammu and Kashmir,1,2020,12548926.0,4794.0,0.4
India,Jammu and Kashmir,1,2018,12548926.0,21365.0,1.7
India,Jammu and Kashmir,1,2018,12548926.0,41015.0,3.3
India,Jammu and Kashmir,1,2018,12548926.0,40567.0,3.2
India,Jammu and Kashmir,1,2018,12548926.0,57008.0,4.5
India,Jammu and Kashmir,1,2018,12548926.0,41924.0,3.3
India,Jammu and Kashmir,1,2018,12548926.0,30230.0,2.4
India,Jammu and Kashmir,1,2018,12548926.0,36317.0,2.9
India,Jammu and Kashmir,1,2018,12548926.0,28549.0,2.3
India,Jammu and Kashmir,1,2018,12548926.0,36190.0,2.9
India,Jammu and Kashmir,1,2018,12548926.0,37982.0,3.0
India,Jammu and Kashmir,1,2018,12548926.0,50052.0,4.0
India,Jammu and Kashmir,1,2018,12548926.0,31948.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,4223.0,0.3
India,Jammu and Kashmir,1,2018,12548926.0,41878.0,3.3
India,Jammu and Kashmir,1,2018,12274441.585367678,23859.4484971761,1.9
India,Jammu and Kashmir,1,2018,12548926.0,49084.0,3.9
India,Jammu and Kashmir,1,2018,12548926.0,59117.0,4.7
India,Jammu and Kashmir,1,2018,12548926.0,46267.0,3.7
India,Jammu and Kashmir,1,2018,12548926.0,49264.0,3.9
India,Jammu and Kashmir,1,2018,12548926.0,34787.0,2.8
India,Jammu and Kashmir,1,2018,12548926.0,43547.0,3.5
India,Jammu and Kashmir,1,2019,12274441.585367678,56463.3511231905,4.6
India,Jammu and Kashmir,1,2019,12548926.0,63816.0,5.1
India,Jammu and Kashmir,1,2019,12548926.0,51980.0,4.1
India,Jammu and Kashmir,1,2019,12548926.0,51980.0,4.1
India,Jammu and Kashmir,1,2019,12548926.0,35805.0,2.9
India,Jammu and Kashmir,1,2020,12548926.0,17630.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,25967.0,2.1
India,Jammu and Kashmir,1,2020,12548926.0,80428.0,6.4
India,Jammu and Kashmir,1,2020,12548926.0,94567.0,7.5
India,Jammu and Kashmir,1,2020,12548926.0,70957.0,5.7
India,Jammu and Kashmir,1,2020,12548926.0,90618.0,7.2
India,Jammu and Kashmir,1,2020,12548926.0,50175.0,4.0
India,Jammu and Kashmir,1,2020,12548926.0,10313.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,15085.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,71283.0,5.7
India,Jammu and Kashmir,1,2020,12548926.0,45799.0,3.6
India,Jammu and Kashmir,1,2020,12548926.0,9345.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,31361.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,61383.0,4.9
India,Jammu and Kashmir,1,2020,12548926.0,51312.0,4.1
India,Jammu and Kashmir,1,2020,12548926.0,49167.0,3.9
India,Jammu and Kashmir,1,2020,12548926.0,2758.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,54048.0,4.3
India,Jammu and Kashmir,1,2020,12548926.0,12051.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,30336.0,2.4
India,Jammu and Kashmir,1,2020,12548926.0,27414.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,27514.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,31699.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,32298.0,2.6
India,Jammu and Kashmir,1,2020,12548926.0,10179.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,35111.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,40134.0,3.2
India,Jammu and Kashmir,1,2020,12274441.585367678,28908.5393487492,2.4
India,Jammu and Kashmir,1,2020,12548926.0,12631.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,18450.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,4812.0,0.4
India,Jammu and Kashmir,1,2020,12548926.0,916.0,0.1
India,Jammu and Kashmir,1,2020,12274441.585367678,2317.1825314562,0.2
India,Jammu and Kashmir,1,2020,12548926.0,2595.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,40927.0,3.3
India,Jammu and Kashmir,1,2020,12548926.0,77612.0,6.2
India,Jammu and Kashmir,1,2020,12274441.585367678,17931.0215984189,1.5
India,Jammu and Kashmir,1,2020,12274441.585367678,53830.2336159385,4.4
India,Jammu and Kashmir,1,2020,12274441.585367678,14463.5618795451,1.2
India,Jammu and Kashmir,1,2020,12548926.0,21850.0,1.7
India,Jammu and Kashmir,1,2020,12548926.0,2055.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,17566.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,20564.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,46275.0,3.7
India,Jammu and Kashmir,1,2020,12548926.0,15596.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,15388.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,20175.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,31207.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,179927.0,14.3
India,Jammu and Kashmir,1,2020,12548926.0,7265.0,0.6
India,Jammu and Kashmir,1,2020,12548926.0,9355.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,23706.0,1.9
India,Jammu and Kashmir,1,2020,12548926.0,8565.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,63343.0,5.0
India,Jammu and Kashmir,1,2020,12548926.0,13353.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,24237.0,1.9
India,Jammu and Kashmir,1,2020,12548926.0,23406.0,1.9
India,Jammu and Kashmir,1,2020,12548926.0,14584.0,1.2
India,Jammu and Kashmir,1,2020,12274441.585367678,26473.0034672271,2.2
India,Jammu and Kashmir,1,2020,12548926.0,54332.0,4.3
India,Jammu and Kashmir,1,2020,12274441.585367678,1443.7152454324,0.1
India,Jammu and Kashmir,1,2020,12548926.0,9371.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,8670.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,11696.0,0.9
India,Jammu and Kashmir,1,2020,12548926.0,7818.0,0.6
India,Jammu and Kashmir,1,2020,12548926.0,14233.0,1.1
India,Jammu and Kashmir,1,2020,12274441.585367678,8809.0105016016,0.7
India,Jammu and Kashmir,1,2020,12548926.0,13660.0,1.1
India,Jammu and Kashmir,1,2020,12274441.585367678,4635.3431897724,0.4
India,Jammu and Kashmir,1,2020,12548926.0,12583.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,18550.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,23125.0,1.8
India,Jammu and Kashmir,1,2020,12274441.585367678,3563.3161511586,0.3
India,Jammu and Kashmir,1,2020,12548926.0,7726.0,0.6
India,Jammu and Kashmir,1,2020,12548926.0,16160.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,13103.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,9843.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,14532.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,20465.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,26221.0,2.1
India,Jammu and Kashmir,1,2020,12548926.0,12363.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,13378.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,13682.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,11758.0,0.9
India,Jammu and Kashmir,1,2023,12548926.0,4616.0,0.4
India,Jammu and Kashmir,1,2020,12548926.0,20266.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,53307.0,4.2
India,Jammu and Kashmir,1,2020,12548926.0,19698.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,44598.0,3.6
India,Jammu and Kashmir,1,2020,12548926.0,5891.0,0.5
India,Jammu and Kashmir,1,2020,12548926.0,3430.0,0.3
India,Jammu and Kashmir,1,2020,12548926.0,20609.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,15852.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,68176.0,5.4
India,Jammu and Kashmir,1,2020,12548926.0,6652.0,0.5
India,Jammu and Kashmir,1,2020,12548926.0,37440.0,3.0
India,Jammu and Kashmir,1,2020,12548926.0,21327.0,1.7
India,Jammu and Kashmir,1,2020,12548926.0,15840.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,19354.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,15609.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,9397.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,26575.0,2.1
India,Jammu and Kashmir,1,2020,12548926.0,27980.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,14390.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,16498.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,10119.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,18605.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,48502.0,3.9
India,Jammu and Kashmir,1,2020,12548926.0,10085.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,34132.0,2.7
India,Jammu and Kashmir,1,2020,12548926.0,21458.0,1.7
India,Jammu and Kashmir,1,2020,12548926.0,12802.0,1.0
India,Jammu and Kashmir,1,2023,12548926.0,6163.0,0.5
India,Jammu and Kashmir,1,2020,12548926.0,29005.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,19535.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,24139.0,1.9
India,Jammu and Kashmir,1,2020,12548926.0,3109.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,25470.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,27320.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,1798.0,0.1
India,Jammu and Kashmir,1,2020,12548926.0,22242.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,25772.0,2.1
India,Jammu and Kashmir,1,2020,12548926.0,8721.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,32799.0,2.6
India,Jammu and Kashmir,1,2020,12548926.0,14506.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,30515.0,2.4
India,Jammu and Kashmir,1,2020,12548926.0,10113.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,14810.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,28400.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,15817.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,7849.0,0.6
India,Jammu and Kashmir,1,2020,12548926.0,35569.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,20543.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,11015.0,0.9
India,Jammu and Kashmir,1,2020,12548926.0,17503.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,18858.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,13492.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,12267.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,5651.0,0.5
India,Jammu and Kashmir,1,2020,12548926.0,27831.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,34600.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,145364.0,11.6
India,Jammu and Kashmir,1,2020,12548926.0,17265.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,15907.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,36516.0,2.9
India,Jammu and Kashmir,1,2020,12548926.0,3050.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,39012.0,3.1
India,Jammu and Kashmir,1,2020,12548926.0,8568.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,19993.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,15232.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,57527.0,4.6
India,Jammu and Kashmir,1,2020,12548926.0,28923.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,22226.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,2976.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,9792.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,26580.0,2.1
India,Jammu and Kashmir,1,2020,12548926.0,16450.0,1.3
India,Jammu and Kashmir,1,2020,12548926.0,20527.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,27976.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,25580.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,19106.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,7743.0,0.6
India,Jammu and Kashmir,1,2020,12548926.0,27884.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,31381.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,18890.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,24832.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,22901.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,22027.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,6248.0,0.5
India,Jammu and Kashmir,1,2020,12548926.0,29535.0,2.4
India,Jammu and Kashmir,1,2020,12548926.0,19727.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,66281.0,5.3
India,Jammu and Kashmir,1,2020,12548926.0,23758.0,1.9
India,Jammu and Kashmir,1,2020,12548926.0,23731.0,1.9
India,Jammu and Kashmir,1,2020,12548926.0,17219.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,14849.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,51246.0,4.1
India,Jammu and Kashmir,1,2020,12548926.0,29704.0,2.4
India,Jammu and Kashmir,1,2020,12548926.0,20306.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,27269.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,25690.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,6978.0,0.6
India,Jammu and Kashmir,1,2020,12548926.0,28887.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,36710.0,2.9
India,Jammu and Kashmir,1,2020,12548926.0,19425.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,22574.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,32548.0,2.6
India,Jammu and Kashmir,1,2020,12548926.0,31888.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,29339.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,25716.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,14978.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,28554.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,19343.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,89559.0,7.1
India,Jammu and Kashmir,1,2020,12548926.0,33017.0,2.6
India,Jammu and Kashmir,1,2020,12548926.0,52677.0,4.2
India,Jammu and Kashmir,1,2020,12548926.0,57056.0,4.5
India,Jammu and Kashmir,1,2020,12548926.0,28649.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,50788.0,4.0
India,Jammu and Kashmir,1,2020,12548926.0,14359.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,18869.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,3671.0,0.3
India,Jammu and Kashmir,1,2020,12548926.0,44358.0,3.5
India,Jammu and Kashmir,1,2020,12548926.0,18143.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,29597.0,2.4
India,Jammu and Kashmir,1,2020,12548926.0,22956.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,10216.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,27739.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,22032.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,25196.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,22389.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,51946.0,4.1
India,Jammu and Kashmir,1,2020,12548926.0,31329.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,27994.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,46878.0,3.7
India,Jammu and Kashmir,1,2020,12548926.0,15519.0,1.2
India,Jammu and Kashmir,1,2020,12548926.0,41283.0,3.3
India,Jammu and Kashmir,1,2020,12548926.0,22204.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,44011.0,3.5
India,Jammu and Kashmir,1,2020,12548926.0,31095.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,38996.0,3.1
India,Jammu and Kashmir,1,2020,12548926.0,28194.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,9302.0,0.7
India,Jammu and Kashmir,1,2020,12548926.0,42146.0,3.4
India,Jammu and Kashmir,1,2020,12548926.0,29285.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,10266.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,33529.0,2.7
India,Jammu and Kashmir,1,2020,12548926.0,33932.0,2.7
India,Jammu and Kashmir,1,2020,12548926.0,31095.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,30362.0,2.4
India,Jammu and Kashmir,1,2020,12548926.0,31333.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,51725.0,4.1
India,Jammu and Kashmir,1,2020,12548926.0,20170.0,1.6
India,Jammu and Kashmir,1,2020,12548926.0,29265.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,37830.0,3.0
India,Jammu and Kashmir,1,2020,12548926.0,31121.0,2.5
India,Jammu and Kashmir,1,2020,12548926.0,35469.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,4477.0,0.4
India,Jammu and Kashmir,1,2020,12548926.0,42247.0,3.4
India,Jammu and Kashmir,1,2020,12548926.0,33993.0,2.7
India,Jammu and Kashmir,1,2020,12548926.0,38772.0,3.1
India,Jammu and Kashmir,1,2020,12548926.0,35118.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,35883.0,2.9
India,Jammu and Kashmir,1,2020,12548926.0,37737.0,3.0
India,Jammu and Kashmir,1,2020,12548926.0,9563.0,0.8
India,Jammu and Kashmir,1,2020,12548926.0,32994.0,2.6
India,Jammu and Kashmir,1,2020,12548926.0,19135.0,1.5
India,Jammu and Kashmir,1,2020,12548926.0,47824.0,3.8
India,Jammu and Kashmir,1,2020,12548926.0,34091.0,2.7
India,Jammu and Kashmir,1,2020,12548926.0,39045.0,3.1
India,Jammu and Kashmir,1,2020,12548926.0,28770.0,2.3
India,Jammu and Kashmir,1,2020,12548926.0,12506.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,55021.0,4.4
India,Jammu and Kashmir,1,2020,12548926.0,24574.0,2.0
India,Jammu and Kashmir,1,2020,12548926.0,35408.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,35647.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,82365.0,6.6
India,Jammu and Kashmir,1,2020,12548926.0,37193.0,3.0
India,Jammu and Kashmir,1,2020,12548926.0,10731.0,0.9
India,Jammu and Kashmir,1,2020,12548926.0,48757.0,3.9
India,Jammu and Kashmir,1,2020,12548926.0,141871.0,11.3
India,Jammu and Kashmir,1,2020,12548926.0,17009.0,1.4
India,Jammu and Kashmir,1,2020,12548926.0,23181.0,1.8
India,Jammu and Kashmir,1,2020,12548926.0,12904.0,1.0
India,Jammu and Kashmir,1,2020,12548926.0,3141.0,0.3
India,Jammu and Kashmir,1,2020,12548926.0,13391.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,115077.0,9.2
India,Jammu and Kashmir,1,2020,12548926.0,71305.0,5.7
India,Jammu and Kashmir,1,2020,12548926.0,67365.0,5.4
India,Jammu and Kashmir,1,2020,12548926.0,27174.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,43472.0,3.5
India,Jammu and Kashmir,1,2020,12548926.0,45795.0,3.6
India,Jammu and Kashmir,1,2020,12548926.0,56444.0,4.5
India,Jammu and Kashmir,1,2020,12548926.0,2736.0,0.2
India,Jammu and Kashmir,1,2020,12548926.0,45407.0,3.6
India,Jammu and Kashmir,1,2020,12548926.0,35463.0,2.8
India,Jammu and Kashmir,1,2020,12548926.0,28017.0,2.2
India,Jammu and Kashmir,1,2020,12548926.0,178110.0,14.2
India,Jammu and Kashmir,1,2020,12548926.0,37772.0,3.0
India,Jammu and Kashmir,1,2020,12548926.0,66841.0,5.3
India,Jammu and Kashmir,1,2020,12548926.0,43791.0,3.5
India,Jammu and Kashmir,1,2020,12548926.0,13542.0,1.1
India,Jammu and Kashmir,1,2020,12548926.0,60875.0,4.9
India,Jammu and Kashmir,1,2020,12548926.0,46494.0,3.7
India,Jammu and Kashmir,1,2020,12548926.0,42021.0,3.3
India,Jammu and Kashmir,1,2021,12548926.0,36258.0,2.9
India,Jammu and Kashmir,1,2021,12548926.0,57023.0,4.5
India,Jammu and Kashmir,1,2021,12548926.0,50411.0,4.0
India,Jammu and Kashmir,1,2021,12548926.0,65488.0,5.2
India,Jammu and Kashmir,1,2021,12548926.0,60281.0,4.8
India,Jammu and Kashmir,1,2021,12548926.0,63122.0,5.0
India,Jammu and Kashmir,1,2021,12548926.0,50747.0,4.0
India,Jammu and Kashmir,1,2021,12548926.0,28727.0,2.3
India,Jammu and Kashmir,1,2021,12548926.0,40880.0,3.3
India,Jammu and Kashmir,1,2021,12548926.0,19216.0,1.5
India,Jammu and Kashmir,1,2021,12548926.0,62604.0,5.0
India,Jammu and Kashmir,1,2021,12548926.0,47526.0,3.8
India,Jammu and Kashmir,1,2021,12548926.0,53535.0,4.3
India,Jammu and Kashmir,1,2021,12548926.0,93698.0,7.5
India,Jammu and Kashmir,1,2021,12548926.0,63807.0,5.1
India,Jammu and Kashmir,1,2021,12548926.0,95882.0,7.6
India,Jammu and Kashmir,1,2021,12548926.0,38054.0,3.0
India,Jammu and Kashmir,1,2021,12548926.0,107833.0,8.6
India,Jammu and Kashmir,1,2021,12548926.0,91886.0,7.3
India,Jammu and Kashmir,1,2021,12548926.0,37517.0,3.0
India,Jammu and Kashmir,1,2021,12548926.0,108722.0,8.7
India,Jammu and Kashmir,1,2021,12548926.0,89247.0,7.1
India,Jammu and Kashmir,1,2021,12548926.0,109237.0,8.7
India,Jammu and Kashmir,1,2021,12548926.0,169140.0,13.5
India,Jammu and Kashmir,1,2021,12548926.0,114123.0,9.1
India,Jammu and Kashmir,1,2021,12548926.0,186994.0,14.9
India,Jammu and Kashmir,1,2021,12548926.0,111228.0,8.9
India,Jammu and Kashmir,1,2021,12548926.0,156364.0,12.5
India,Jammu and Kashmir,1,2021,12548926.0,131518.0,10.5
India,Jammu and Kashmir,1,2021,12548926.0,180895.0,14.4
India,Jammu and Kashmir,1,2021,12548926.0,182654.0,14.6
India,Jammu and Kashmir,1,2021,12548926.0,47670.0,3.8
India,Jammu and Kashmir,1,2021,12548926.0,110802.0,8.8
India,Jammu and Kashmir,1,2021,12548926.0,148845.0,11.9
India,Jammu and Kashmir,1,2021,12548926.0,190122.0,15.2
India,Jammu and Kashmir,1,2021,12548926.0,161925.0,12.9
India,Jammu and Kashmir,1,2021,12548926.0,84713.0,6.8
India,Jammu and Kashmir,1,2021,12548926.0,153140.0,12.2
India,Jammu and Kashmir,1,2021,12548926.0,62037.0,4.9
India,Jammu and Kashmir,1,2021,12548926.0,97235.0,7.7
India,Jammu and Kashmir,1,2021,12548926.0,95637.0,7.6
India,Jammu and Kashmir,1,2021,12548926.0,144944.0,11.6
India,Jammu and Kashmir,1,2021,12548926.0,103009.0,8.2
India,Jammu and Kashmir,1,2021,12548926.0,82763.0,6.6
India,Jammu and Kashmir,1,2021,12548926.0,152763.0,12.2
India,Jammu and Kashmir,1,2021,12548926.0,105064.0,8.4
India,Jammu and Kashmir,1,2021,12548926.0,129193.0,10.3
India,Jammu and Kashmir,1,2021,12548926.0,171172.0,13.6
India,Jammu and Kashmir,1,2021,12548926.0,87079.0,6.9
India,Jammu and Kashmir,1,2021,12548926.0,93226.0,7.4
India,Jammu and Kashmir,1,2021,12548926.0,148631.0,11.8
India,Jammu and Kashmir,1,2021,12548926.0,77325.0,6.2
India,Jammu and Kashmir,1,2021,12548926.0,195902.0,15.6
India,Jammu and Kashmir,1,2021,12548926.0,193003.0,15.4
India,Jammu and Kashmir,1,2021,12548926.0,167998.0,13.4
India,Jammu and Kashmir,1,2021,12548926.0,153229.0,12.2
India,Jammu and Kashmir,1,2021,12548926.0,144693.0,11.5
India,Jammu and Kashmir,1,2021,12548926.0,133577.0,10.6
India,Jammu and Kashmir,1,2021,12548926.0,34681.0,2.8
India,Jammu and Kashmir,1,2021,12548926.0,70286.0,5.6
India,Jammu and Kashmir,1,2021,12548926.0,47764.0,3.8
India,Jammu and Kashmir,1,2021,12548926.0,52732.0,4.2
India,Jammu and Kashmir,1,2021,12548926.0,52567.0,4.2
